Zp,Zs,LR,MR,VpVs,label
5682.4619,2917.9688,15.2624,8.5157,1.9474,1
5777.8032,2977.4011,15.6531,8.8654,1.9406,1
5845.2881,3028.6379,15.8218,9.1736,1.9301,1
5914.8579,3085.6472,15.9426,9.5218,1.9169,1
5996.4009,3150.0747,16.1113,9.9249,1.9037,1
6140.4551,3240.8608,16.701,10.5049,1.8947,1
6259.939,3303.127,17.3658,10.9107,1.8952,1
6244.0044,3278.5742,17.4896,10.7511,1.9046,1
6100.2817,3178.9963,17.0018,10.1082,1.919,1
5940.1445,3073.7961,16.3905,9.4507,1.9326,1
5784.9814,2978.6589,15.7215,8.8729,1.9422,1
5733.2974,2944.4392,15.5314,8.6698,1.9472,1
5761.4463,2956.6279,15.710999999999999,8.7417,1.9487,1
5737.7061,2943.803,15.5894,8.666,1.9491,1
5702.5659,2926.5190000000002,15.3904,8.5646,1.9486,1
5677.186,2916.1597,15.2225,8.5041,1.9468,1
5732.7886,2950.2004,15.4578,8.7041,1.9432,1
5817.9829,3001.5007,15.8309,9.0091,1.9384,1
5858.4673,3028.9675,15.9723,9.1747,1.9341,1
5874.8608,3042.4688,16.0007,9.2566,1.931,1
5878.7485,3049.9365,15.9554,9.3021,1.9275,1
5876.8438,3057.0002,15.8469,9.3453,1.9224,1
5836.4033,3048.1045,15.4818,9.2914,1.9148,1
5974.5684,3142.0259,15.9512,9.8734,1.9015,1
6233.8301,3309.7546,16.9524,10.9557,1.8835,1
6590.9678,3532.3196,18.4863,12.4773,1.8659,1
6571.1221,3532.1597,18.2273,12.4762,1.8604,1
6448.4893,3449.7292,17.7818,11.9007,1.8693,1
6220.9858,3295.3772,16.9817,10.8601,1.8878,1
6020.1006,3157.9998,16.2958,9.9737,1.9063,1
5940.2588,3096.3137,16.1123,9.5873,1.9185,1
5890.0459,3060.3604,15.960999999999999,9.3659,1.9246,1
5863.4595,3043.8013,15.8507,9.2647,1.9264,1
5918.3452,3072.6113,16.1451,9.441,1.9262,1
5896.0649,3061.498,16.0181,9.3728,1.9259,1
5865.9814,3046.9607,15.8419,9.283999999999999,1.9252,1
5917.105,3076.1953,16.0864,9.4632,1.9235,1
5930.6626,3087.7517,16.1043,9.5342,1.9207,1
5932.1675,3096.1941,16.0178,9.5864,1.916,1
5933.206999999999,3107.8711,15.8852,9.6589,1.9091,1
5966.0571,3138.5903,15.8922,9.851,1.9009,1
6170.0679,3259.3911,16.8262,10.6275,1.8931,1
6269.7554,3318.2563,17.2883,11.011,1.8895,1
6220.1899,3288.9609,17.0567,10.8178,1.8912,1
6160.7251,3248.7847,16.8453,10.5549,1.8963,1
6045.751,3180.5779,16.3204,10.1175,1.9009,1
6019.9316,3165.0356,16.2047,10.0175,1.902,1
6086.8237,3200.1416,16.5684,10.2414,1.902,1
6067.3784,3186.5107,16.5057,10.1543,1.9041,1
6053.2446,3172.5083,16.5122,10.0648,1.9080000000000001,1
6034.1821,3155.0127,16.5031,9.9543,1.9126,1
5989.8857,3125.7075,16.3387,9.7703,1.9163,1
5988.6807,3121.1917,16.3808,9.7419,1.9187,1
5977.6997,3111.9746,16.3642,9.6845,1.9209,1
5954.6543,3096.0544,16.2868,9.5856,1.9233,1
5956.8584,3094.3335,16.3344,9.5749,1.9251,1
5970.6382,3100.7158,16.4197,9.6145,1.9256,1
5982.7217,3108.6890000000003,16.4651,9.664,1.9245,1
5998.0171,3120.4063,16.5023,9.737,1.9222,1
5971.0845,3110.7163,16.3016,9.6769,1.9195,1
5888.9604,3071.5273,15.8123,9.4347,1.9173,1
5815.4321,3035.4336,15.392000000000001,9.2141,1.9158,1
5793.0,3024.8201,15.2598,9.1496,1.9152,1
5813.0225,3034.8137,15.3711,9.2101,1.9154,1
5849.6392,3051.1201,15.6002,9.3095,1.9172,1
5922.6021,3084.3726,16.0516,9.5137,1.9202,1
6008.7959,3123.8821,16.5893,9.759,1.9235,1
6043.5249,3138.6228,16.8225,9.8512,1.9255,1
5972.7368,3099.5732,16.4599,9.6081,1.9269999999999998,1
5889.9272,3051.7449,16.0649,9.3133,1.93,1
5830.4136,3009.9419,15.8745,9.0608,1.9371,1
5682.0483,2917.6272,15.265,8.517000000000001,1.9476,1
5501.2856,2812.1687,14.4476,7.9083,1.9562,1
5519.9736,2820.3486,14.5616,7.9547,1.9572,1
5584.9980000000005,2863.3882,14.794,8.1994,1.9505,1
5644.1269999999995,2911.1885,14.9059,8.4756,1.9388,1
5721.9629,2969.9849,15.0993,8.8214,1.9266,1
5806.3501,3025.9072,15.4017,9.1564,1.9189,1
5855.9565,3054.0649,15.6377,9.3274,1.9174,1
5827.6118,3036.5002,15.5205,9.2204,1.9192,1
5864.5444,3052.3245,15.7597,9.3167,1.9213,1
5899.1802,3066.8237,15.9896,9.4056,1.9236,1
5832.3745,3026.1416,15.7017,9.1577,1.9273,1
5765.8149,2984.7561,15.4271,8.9088,1.9318,1
5753.3711,2972.6809,15.4276,8.8368,1.9354,1
5764.7622,2976.2063,15.5169,8.8578,1.9369,1
5744.4214,2965.7158,15.4074,8.7955,1.9369,1
5760.4312,2977.2971,15.4542,8.8645,1.9348,1
5884.5107,3047.0852,16.058,9.2847,1.9312,1
5921.3755,3070.0339,16.2125,9.4251,1.9288,1
5941.168000000001,3084.9761,16.2633,9.5171,1.9258,1
5983.5576,3115.8845,16.3855,9.7088,1.9203,1
5985.2505,3128.9993,16.2419,9.7906,1.9128,1
5997.2456,3144.0339,16.197,9.885,1.9075,1
6022.9067,3155.7815,16.3575,9.959,1.9085,1
6001.1504,3133.2825,16.3788,9.8175,1.9153,1
5871.9609,3050.9387,15.8638,9.3089,1.9247,1
5728.479,2960.8777,15.2823,8.7676,1.9348,1
5683.9419,2928.7881,15.1516,8.5779,1.9407,1
5678.2749,2924.5647,15.1366,8.5531,1.9416,1
5664.6812,2922.947,15.0014,8.5436,1.9380000000000002,1
5890.8721,3052.9482,16.0653,9.3241,1.9296,1
6155.6201,3199.6772,17.4201,10.2413,1.9239,1
6129.1724,3184.2878,17.288,10.1402,1.9248,1
5992.8701,3102.7781,16.6611,9.6287,1.9315,1
5866.6821,3023.7395,16.1325,9.1441,1.9403,1
5713.6924,2935.5508,15.4133,8.6191,1.9464,1
5683.0991,2919.1687,15.2545,8.5216,1.9468,1
5776.2446,2974.8774,15.6661,8.851,1.9417,1
5907.7109,3056.1213,16.2222,9.3414,1.9331,1
5980.3081,3109.6587,16.4239,9.6703,1.9232,1
6053.0669,3164.0112,16.6177,10.0118,1.9131,1
6088.7651,3196.5435,16.6372,10.218,1.9048,1
6154.8901,3242.3357,16.8577,10.5137,1.8983,1
6167.0986,3255.1877,16.8408,10.5963,1.8945,1
6124.1328,3233.0918,16.5994,10.453,1.8942,1
6075.1147,3203.4941,16.3824,10.2626,1.8964,1
6011.0684,3161.6255,16.1413,9.9965,1.9013,1
5987.4033,3137.5581,16.1605,9.8443,1.9083,1
5979.0371,3119.3516,16.2879,9.7306,1.9168,1
5917.2519999999995,3073.0825,16.1264,9.4448,1.9256,1
5819.5161,3010.1914,15.7449,9.0623,1.9333,1
5768.1763,2973.4592,15.5889,8.8415,1.9399,1
5753.1636,2956.3911,15.6183,8.7404,1.946,1
5727.3823,2935.9746,15.562999999999999,8.62,1.9508,1
5693.1714,2917.6101,15.3878,8.5126,1.9513,1
5669.1968,2911.3904,15.1873,8.4763,1.9473,1
5717.187,2947.718,15.3083,8.69,1.9396,1
5812.3931,3012.5493,15.6332,9.0766,1.9295,1
5901.8945,3074.7517,15.9241,9.4547,1.9195,1
5943.6729,3108.27,16.0046,9.6613,1.9122,1
5931.771,3108.0593,15.8659,9.66,1.9085,1
5905.2632,3094.9893,15.7143,9.5791,1.9080000000000001,1
5884.7588,3082.8674,15.6223,9.5041,1.9089,1
5896.4438,3087.6975,15.7003,9.5339,1.9097,1
5890.5557,3084.6885,15.668,9.5153,1.9096,1
5892.2681,3089.1394,15.6332,9.5428,1.9074,1
5896.6934,3098.2805,15.5723,9.5994,1.9032,1
5920.209,3118.3096,15.6011,9.7239,1.8985,1
5931.9443,3128.5498,15.6124,9.7878,1.8961,1
5948.3975,3135.3794,15.7222,9.8306,1.8972,1
5924.7583,3117.1965,15.6697,9.7176,1.9007,1
5821.5713,3059.6677,15.1677,9.3616,1.9027,1
5793.1382,3047.4526,14.9865,9.2871,1.901,1
5837.6855,3081.0820000000003,15.0928,9.4938,1.8947,1
5965.4307,3158.9424,15.63,9.9799,1.8884,1
6129.7866,3245.3916,16.5092,10.5326,1.8888,1
6144.2231,3233.5549,16.8393,10.4563,1.9002,1
6050.6738,3152.5562,16.7347,9.9408,1.9194,1
5774.5952,2980.658,15.5775,8.8847,1.9374,1
5650.3726,2903.438,15.0669,8.43,1.9461,1
5595.8115,2874.7102,14.7852,8.264,1.9466,1
5570.1953,2868.9492,14.5653,8.2309,1.9415,1
5599.2334,2896.967,14.5666,8.3924,1.9328,1
5732.7686,2980.4839,15.0981,8.8833,1.9234,1
5746.5156,3001.0515,15.0098,9.0063,1.9148,1
5811.2173,3043.7278,15.2417,9.2644,1.9092,1
5937.3057,3113.1077,15.8691,9.6917,1.9072,1
6019.4976,3155.9197,16.3149,9.9599,1.9074,1
5978.9297,3134.0234,16.1035,9.8222,1.9077,1
5907.0493,3096.9094,15.7118,9.591000000000001,1.9074,1
5979.5313,3138.8826,16.0499,9.8529,1.905,1
5900.312,3097.2412,15.6284,9.5933,1.905,1
5884.978,3085.7437,15.5893,9.5218,1.9072,1
5890.3154,3080.1367,15.7213,9.4872,1.9124,1
5956.0649,3102.0022,16.2306,9.6225,1.9201,1
5914.687,3067.3479,16.1663,9.408999999999999,1.9283,1
5778.7808,2987.6023,15.5442,8.9271,1.9343,1
5701.3335,2943.0798,15.182,8.6619,1.9372,1
5687.626,2936.3486,15.1048,8.6221,1.9369999999999998,1
5741.9443,2967.4695,15.3586,8.8062,1.935,1
5741.7607,2966.239,15.3707,8.7986,1.9357,1
5653.0459,2913.6941,14.9785,8.4906,1.9402,1
5578.4102,2864.4272,14.7087,8.2053,1.9475,1
5544.8628,2837.4346,14.6434,8.0511,1.9542,1
5535.5625,2829.2605,14.633,8.0047,1.9565,1
5533.6626,2833.8745,14.5597,8.0309,1.9527,1
5567.4678,2865.9482,14.5691,8.2142,1.9427,1
5679.6128,2945.5505,14.9059,8.6788,1.9283,1
5808.0439,3035.1494,15.309000000000001,9.2138,1.9137,1
5882.6846,3093.0381,15.4719,9.5673,1.9019,1
5917.3306,3123.7627,15.4989,9.758,1.8943,1
5967.8745,3155.4570000000003,15.7022,9.9573,1.8913,1
6013.6997,3177.5044,15.9716,10.0965,1.8926,1
5994.8965,3159.8044,15.9701,9.9848,1.8973,1
5937.0029,3118.5618,15.7971,9.7259,1.9038,1
5893.1411,3084.0806,15.7059,9.5117,1.9108,1
5867.0776,3059.0027,15.7075,9.3576,1.9180000000000001,1
5827.5254,3027.9456,15.6232,9.1689,1.9246,1
5772.0122,2992.2593,15.4091,8.9538,1.929,1
5767.5493,2989.9438,15.3853,8.94,1.929,1
5809.3193,3018.4082,15.5265,9.1109,1.9246,1
5836.1128,3041.8777,15.5541,9.2532,1.9186,1
5867.081999999999,3065.5388,15.6276,9.3976,1.9139,1
5871.7314,3070.095,15.6264,9.4256,1.9126,1
5849.5142,3056.123,15.537,9.3399,1.9140000000000001,1
5845.7979,3050.6116,15.5609,9.3063,1.9163,1
5837.5449,3042.2141,15.5668,9.2551,1.9188,1
5838.7964,3038.145,15.6309,9.2304,1.9218,1
5805.5938,3015.1462,15.5228,9.0914,1.9255,1
5753.8052,2981.7051,15.3251,8.8907,1.9297,1
5715.6445,2955.7659,15.1956,8.7367,1.9337,1
5674.5547,2930.2817,15.0275,8.5866,1.9365,1
5653.3208,2918.0024,14.9306,8.5147,1.9374,1
5655.2607,2920.0667,14.9284,8.5268,1.9367,1
5677.5791,2933.9797,15.0184,8.6082,1.9351,1
5687.5264,2941.0215,15.0488,8.6496,1.9339,1
5711.1187,2953.4294,15.1714,8.7227,1.9337,1
5700.2461,2946.8096,15.1256,8.6839,1.9344,1
5636.0278,2908.4995,14.8461,8.4594,1.9378,1
5602.1938,2883.6079,14.7542,8.3152,1.9428,1
5582.7124,2864.5933,14.7549,8.2059,1.9489,1
5585.3711,2857.2937,14.8681,8.1641,1.9548,1
5594.7231,2856.6345,14.9803,8.1604,1.9585,1
5524.4980000000005,2815.0259,14.6713,7.9244,1.9625,1
5497.3433,2796.0432,14.5851,7.8179,1.9661,1
5472.4399,2777.9404,14.5137,7.7170000000000005,1.97,1
5429.3047,2749.1538,14.3617,7.5578,1.9749,1
5418.7539,2735.8359,14.3933,7.4848,1.9807,1
5368.3179,2703.218,14.2041,7.3074,1.9859,1
5309.0981,2668.4663,13.9452,7.1208,1.9896,1
5217.9282,2621.2144,13.4855,6.8709,1.9907,1
5253.6426,2644.1428,13.6178,6.9915,1.9869,1
5306.9497,2676.2302,13.8394,7.1623,1.983,1
5318.7852,2685.7551,13.8629,7.2133,1.9804,1
5335.749,2694.0442,13.9545,7.2579,1.9806,1
5340.8252,2694.1216,14.0078,7.2583,1.9824,1
5349.9321,2694.4404,14.1018,7.26,1.9855,1
5362.8237,2696.427,14.2185,7.2707,1.9889,1
5420.2021,2722.5994,14.5539,7.4127,1.9908,1
5409.5737,2709.55,14.5809,7.3420000000000005,1.9965,1
5325.1118,2670.1543,14.0982,7.13,1.9943,1
5335.9082,2679.8142,14.1092,7.1816,1.9912,1
5613.3379,2841.0603,15.3699,8.074,1.9758,1
5461.3013,2758.261,14.6114,7.6093,1.98,1
5414.0151,2727.5596,14.4324,7.4396,1.9849,1
5380.8633,2704.1724,14.329,7.313,1.9899,1
5331.4028,2674.9575,14.1131,7.1555,1.9931,1
5309.2163,2662.7070000000003,14.0078,7.09,1.9939,1
5322.9878,2671.3535,14.0621,7.1363,1.9926,1
5338.6436,2683.2104,14.1019,7.1996,1.9896,1
5334.8066,2685.9736,14.0312,7.2145,1.9862,1
5339.9775,2692.6384,14.0147,7.2503,1.9832,1
5340.5625,2695.1326,13.9941,7.2637,1.9816,1
5322.6230000000005,2685.2168,13.9096,7.2105,1.9822,1
5291.0684,2665.8596,13.7819,7.1069,1.9848,1
5279.2354,2656.3042,13.7585,7.056,1.9874,1
5293.3516,2662.4089,13.8427,7.0884,1.9882,1
5301.7974,2669.5254,13.8564,7.1265,1.9861,1
5338.0522,2693.7964,13.9817,7.2567,1.9816,1
5387.2949,2725.884,14.1624,7.4309,1.9764,1
5496.9473,2786.636,14.6893,7.7674,1.9726,1
5616.5259,2847.0313,15.3342,8.1057,1.9728,1
5557.1367,2811.2654,15.0765,7.9042,1.9768,1
5427.0854,2738.8506,14.4525,7.5026,1.9815,1
5311.8813,2675.4712,13.8998,7.1582,1.9854,1
5306.1694,2670.0852,13.8968,7.1294,1.9873,1
5315.9805,2674.6985,13.9518,7.1541,1.9875,1
5288.1626,2661.2529,13.8003,7.0824,1.9871,1
5338.4478,2689.4158,14.0332,7.2331,1.985,1
5383.8096,2718.1621,14.2086,7.3885,1.9807,1
5430.5313,2750.0117,14.3665,7.5636,1.9748,1
5560.3423,2826.2078,14.9425,7.9875,1.9674,1
5566.7803,2839.0532,14.8686,8.0603,1.9608,1
5593.8291,2857.5791,14.9597,8.1659,1.9575,1
5679.5938,2898.1816,15.4599,8.3998,1.9597,1
5774.3569,2923.7309999999998,16.247,8.5484,1.975,1
5653.8389,2856.6223,15.6455,8.1604,1.9792,1
5524.2217,2786.9365,14.982999999999999,7.767,1.9822,1
5406.229,2723.5393,14.392000000000001,7.4177,1.985,1
5322.5112,2678.2234,13.9834,7.1729,1.9873,1
5319.7026,2677.9568,13.9563,7.1715,1.9865,1
5329.7852,2687.5881,13.9604,7.2231,1.9831,1
5360.875,2709.6904,14.0541,7.3425,1.9784,1
5378.1182,2725.2576,14.0701,7.4270000000000005,1.9734,1
5420.4561,2755.9343,14.190999999999999,7.5953,1.9668,1
5509.4829,2812.7156,14.5318,7.9117,1.9588,1
5589.4126,2866.9133,14.8032,8.2195,1.9496,1
5621.1875,2897.4819,14.8068,8.3955,1.94,1
5712.1582,2959.0088,15.1175,8.7563,1.9305,1
5784.7080000000005,3007.2842,15.3754,9.044,1.9236,1
5798.9663,3018.7354,15.4025,9.1128,1.921,1
5817.7271,3027.3569,15.5162,9.1649,1.9217,1
5787.6812,3005.9136,15.4262,9.0357,1.9254,1
5706.1318,2954.4636,15.1026,8.7295,1.9314,1
5641.1611,2911.5422,14.8686,8.4774,1.9375,1
5638.8364,2903.3958,14.9371,8.4297,1.9422,1
5667.4204,2913.4788,15.1431,8.4884,1.9452,1
5829.5225,2995.4417,16.0426,8.9752,1.9461,1
5875.7065,3021.6987,16.2627,9.1307,1.9445,1
5855.7124,3019.3013,16.0571,9.1162,1.9394,1
5847.2285,3028.2942,15.8489,9.1706,1.9309,1
5831.9429,3039.3145,15.5368,9.2375,1.9188,1
5853.9521,3073.3787,15.3769,9.4462,1.9048,1
5915.6255,3122.7271,15.4918,9.752,1.8944,1
5956.8037,3148.1589,15.6618,9.9109,1.8922,1
5991.7407,3158.8755,15.9444,9.9785,1.8968,1
5982.2021,3141.9927,16.0424,9.8725,1.9040000000000001,1
5915.5391,3098.1438,15.7971,9.5991,1.9094,1
5874.5679,3073.9309,15.6125,9.4491,1.9111,1
5863.186,3070.9390000000003,15.5157,9.4307,1.9092,1
5864.2739,3076.0203,15.4659,9.4619,1.9065,1
5904.1177,3099.5864,15.6441,9.6078,1.9048,1
5971.2002,3135.6448,15.9913,9.8326,1.9043,1
5976.3887,3137.0723,16.0353,9.8417,1.9051,1
5945.6445,3119.2419,15.8914,9.7297,1.9061,1
5933.6343,3112.4509,15.8337,9.6876,1.9064,1
5898.2046,3094.0366,15.6427,9.5731,1.9063,1
5915.9092,3104.6963,15.7199,9.6393,1.9055,1
5926.5874,3110.6541,15.7723,9.6763,1.9053,1
5907.9927,3099.3218,15.6929,9.6058,1.9062,1
5916.4580000000005,3101.9929,15.7598,9.6224,1.9073,1
5891.2559,3087.1841,15.6456,9.5308,1.9083,1
5868.2573,3075.05,15.5246,9.4559,1.9083,1
5867.4082,3075.8386,15.5049,9.4608,1.9076,1
5876.6426,3081.8572,15.5396,9.4981,1.9069,1
5917.2109,3103.895,15.7451,9.6342,1.9064,1
5889.146,3088.1523,15.6088,9.5368,1.9069999999999998,1
5860.2231,3072.2290000000003,15.4651,9.4386,1.9075,1
5880.1694,3083.4622,15.561,9.5078,1.9069999999999998,1
5901.2437,3095.8235,15.6564,9.5841,1.9062,1
5900.2197,3097.1245,15.6282,9.5922,1.9051,1
5906.0527,3104.9619,15.5999,9.6409,1.9021,1
5960.9082,3144.8752,15.752,9.891,1.8955,1
6067.1528,3219.1406,16.0843,10.3634,1.8847,1
6146.856,3286.7371,16.1783,10.8032,1.8702,1
6244.8384,3363.8198,16.3678,11.315999999999999,1.8565,1
6394.3765,3456.1482,17.0005,11.9463,1.8501,1
6639.8525,3581.3142,18.4363,12.8258,1.854,1
6695.7344,3587.2798,19.0957,12.8693,1.8665,1
6522.2505,3463.8459,18.544,11.9994,1.883,1
6217.6382,3276.5667,17.1874,10.7361,1.8976,1
6042.5019999999995,3168.739,16.43,10.0409,1.9069,1
5979.064,3126.0178,16.2052,9.772,1.9127,1
5957.4331,3108.3638,16.1672,9.6619,1.9166,1
5905.2974,3078.0991,15.9232,9.4747,1.9185,1
5890.1826,3070.6443,15.8365,9.4289,1.9182,1
5924.4297,3089.3525,16.0107,9.5441,1.9177,1
5891.5503,3072.2251,15.8333,9.4386,1.9177,1
5856.1665,3054.7222,15.6321,9.3314,1.9171,1
5887.0508,3072.9121,15.7718,9.4428,1.9158,1
5913.3794,3088.5098,15.8903,9.5389,1.9146,1
5927.8276,3099.4475,15.925999999999998,9.6066,1.9125,1
5966.9565,3126.0557,16.0601,9.7723,1.9088,1
5996.4282,3151.062,16.0987,9.9293,1.903,1
6063.4966,3198.5249,16.3049,10.231,1.8957,1
6125.0654,3244.5481,16.4621,10.5274,1.8878,1
6237.3062,3318.3145,16.8821,11.0124,1.8797,1
6278.0107,3352.2747,16.9378,11.2378,1.8728,1
6297.7339,3368.4897,16.968,11.3468,1.8696,1
6299.2852,3364.2615,17.0444,11.3183,1.8724,1
6254.7886,3326.2954,16.9937,11.0647,1.8804,1
6177.5483,3266.6052,16.8204,10.6716,1.8912,1
6105.0918,3209.2207,16.6736,10.2998,1.9024,1
5963.0493,3118.1514,16.1141,9.7256,1.9124,1
5838.6226,3040.9187,15.5956,9.2481,1.9201,1
5748.8906,2987.0762,15.2051,8.9232,1.9246,1
5703.5928,2962.1218,14.9827,8.7742,1.9255,1
5718.9214,2974.6729,15.0087,8.8489,1.9225,1
5788.8696,3021.2202,15.2558,9.1287,1.9161,1
5849.7988,3066.6143,15.4117,9.4044,1.9076,1
5928.3921,3122.6182,15.6447,9.7521,1.8986,1
6059.3984,3204.5437,16.1797,10.2712,1.8909,1
6161.7021,3265.5854,16.6388,10.6644,1.8869,1
6167.4546,3268.3206,16.6738,10.6821,1.8869999999999998,1
6127.7051,3241.9302,16.5285,10.5103,1.8901,1
6081.5425,3210.3218,16.373,10.3066,1.8944,1
6030.4541,3177.5627,16.1727,10.0971,1.8978,1
6005.4253,3161.6008,16.0737,9.9957,1.8995,1
5997.9224,3156.3811,16.0496,9.9628,1.9003,1
5974.6997,3141.6799,15.9568,9.8703,1.9018,1
5930.3906,3112.5701,15.7933,9.6883,1.9053,1
5861.6118,3067.0791,15.5451,9.4081,1.9112,1
5777.751,3012.4915,15.2321,9.0753,1.9179,1
5746.8857,2988.6292,15.1629,8.9319,1.9229,1
5718.2632,2970.9395,15.046,8.8267,1.9247,1
5683.7065,2955.8333,14.8306,8.7371,1.9229,1
5715.4766,2979.8477,14.9077,8.8796,1.9181,1
5767.0381,3013.9558,15.0914,9.0845,1.9135,1
5838.2847,3055.4834,15.4137,9.336,1.9108,1
5857.2519999999995,3064.2017,15.5287,9.3893,1.9115,1
5852.6172,3056.3228,15.5709,9.3412,1.9149,1
5801.8369,3024.7651,15.3634,9.1496,1.9181,1
5726.9443,2983.9902,14.9895,8.9042,1.9192,1
5713.2974,2980.0188,14.8807,8.8805,1.9172,1
5729.1597,2994.77,14.886,8.9688,1.9131,1
5775.2676,3027.605,15.0211,9.1668,1.9076,1
5862.8296,3083.7878,15.3533,9.51,1.9012,1
5926.7813,3126.7229,15.5739,9.7764,1.8955,1
5942.5049,3141.4875,15.5755,9.869,1.8916,1
5966.3696,3156.1787,15.6747,9.9615,1.8904,1
5996.6421,3169.6348,15.8665,10.0466,1.8919,1
5981.5996,3155.2107,15.8688,9.9554,1.8958,1
5983.6475,3150.5132,15.9526,9.9257,1.8993,1
5972.6367,3144.4395,15.8975,9.8875,1.8994,1
5908.5928,3115.6414,15.497,9.7072,1.8964,1
6004.0098,3173.991,15.8997,10.0742,1.8916,1
6099.8154,3233.1748,16.3009,10.4534,1.8866,1
6040.981,3206.2141,15.9339,10.2798,1.8841,1
6015.2817,3191.0002,15.8187,10.1825,1.8851,1
6025.7705,3193.4639,15.9135,10.1982,1.8869,1
6023.7822,3189.2461,15.9434,10.1713,1.8888,1
6053.7305,3203.5808,16.1218,10.263,1.8897,1
6054.166,3203.5398,16.1276,10.2627,1.8898,1
6027.3071,3188.0747,16.0008,10.1639,1.8906,1
6039.9541,3191.7869,16.1061,10.1875,1.8923,1
5990.2612,3159.303,15.9209,9.9814,1.8961,1
5963.4771,3136.2795,15.8905,9.8363,1.9015,1
5932.4941,3112.9395,15.8137,9.6905,1.9058,1
5881.1763,3088.0146,15.5169,9.5359,1.9045,1
5915.1992,3124.8586,15.4597,9.7652,1.893,1
5990.6333,3201.458,15.3877,10.2506,1.8713,1
6133.0166,3322.8628,15.5293,11.0448,1.8459,1
6325.5449,3455.5564,16.132,11.9444,1.8306,1
6481.0884,3534.9917,17.0146,12.4969,1.8334,1
6463.2998,3492.0522,17.3837,12.1959,1.851,1
6380.081999999999,3407.7998,17.4777,11.6147,1.8723,1
6209.165,3288.7122,16.9243,10.8198,1.8881,1
6063.8789,3200.5469,16.2846,10.2445,1.8947,1
6024.0947,3179.0173,16.0774,10.1062,1.895,1
6053.564,3197.3423,16.1998,10.2232,1.8933,1
6054.581999999999,3200.3105,16.1741,10.242,1.8919,1
6038.9058,3195.8372,16.0416,10.2134,1.8896,1
6054.1875,3211.0579,16.0313,10.3111,1.8854,1
6098.2568,3245.5679,16.1212,10.5341,1.879,1
6108.8198,3262.0952,16.0353,10.6413,1.8727,1
6101.1772,3262.5491,15.9359,10.6442,1.8701,1
6117.0391,3268.6804,16.0497,10.6843,1.8714,1
6117.9424,3262.3423,16.1434,10.642999999999999,1.8753,1
6070.0269,3228.5085,15.999,10.4239,1.8802,1
6033.1226,3203.7402,15.8707,10.264000000000001,1.8831,1
6029.5049,3201.0398,15.8616,10.2467,1.8836,1
6020.479,3197.4771,15.7984,10.2239,1.8829,1
6023.6128,3201.6914,15.7822,10.2508,1.8814,1
6064.4307,3229.4915,15.9184,10.4304,1.8779,1
6135.8267,3280.8545,16.12,10.7645,1.8702,1
6188.416,3330.2036,16.1152,11.091,1.8583,1
6239.5298,3380.5242,16.0755,11.4283,1.8458,1
6294.0161,3421.2244,16.2059,11.7053,1.8397,1
6395.1128,3467.0117,16.8598,12.0207,1.8445,1
6474.8511,3484.9211,17.6336,12.1451,1.858,1
6417.0654,3425.5559,17.7097,11.7363,1.8734,1
6264.438,3323.3984,17.1561,11.0483,1.885,1
6081.5913,3216.7327,16.2917,10.3479,1.8906,1
6026.1411,3186.5432,16.0065,10.1542,1.8911,1
6083.6669999999995,3218.8726,16.289,10.3614,1.89,1
6118.7886,3239.9639,16.4453,10.4976,1.8885,1
6060.8184,3211.5464,16.1055,10.314,1.8872,1
6062.8384,3214.5151,16.092,10.3333,1.8861,1
6114.956999999999,3245.3494,16.3281,10.5323,1.8842,1
6121.0879,3254.8335,16.2798,10.5942,1.8806,1
6186.7246,3304.8113,16.4315,10.9225,1.8721,1
6278.0767,3386.6567,16.4741,11.4705,1.8539,1
6367.7393,3487.1753,16.2265,12.1608,1.8261,1
6390.0322,3556.9731,15.527999999999999,12.6523,1.7965,1
6435.1626,3617.6614,15.2377,13.0882,1.7788,1
6647.8979,3725.3655,16.4397,13.8787,1.7845,1
6862.5063,3797.2808,18.2548,14.4202,1.8073,1
6664.6689,3631.7498,18.0385,13.1899,1.8351,1
6488.5659,3499.3564,17.6105,12.2455,1.8542,1
6488.5659,3499.3564,17.6105,12.2455,1.8542,1
6169.4395,3140.9155,18.3317,9.8657,1.9642,1
6199.7217,3156.062,18.5159,9.9627,1.9645,1
5851.6743,2931.1763,17.0682,8.5993,1.9965,1
5743.8467,2895.4758,16.2249,8.3842,1.9837,1
5848.5112,2955.2024,16.7392,8.7338,1.9791,1
5854.3267,2965.9377,16.6796,8.7968,1.9739,1
5868.2632,2978.0457,16.699,8.8688,1.9705,1
5827.7148,2955.3193,16.4946,8.7341,1.9719,1
5828.855,2948.8276,16.5844,8.6956,1.9767,1
5715.8379,2882.3398,16.0567,8.3094,1.9831,1
5725.6274,2882.6812,16.1636,8.3101,1.9862,1
5698.1841,2867.4895,16.0247,8.2227,1.9872,1
5635.3726,2834.1912,15.6925,8.0329,1.9884,1
5459.6069,2742.7344,14.7622,7.5226,1.9906,1
5515.6997,2778.1323,14.987,7.7181,1.9854,1
5562.8315,2816.0369,15.0849,7.9302,1.9754,1
5700.0635,2905.9741,15.6018,8.4458,1.9616,1
5863.855,3008.0381,16.2891,9.0497,1.9494,1
5951.0713,3060.3179,16.6844,9.3658,1.9446,1
5910.146,3035.1274,16.506,9.2122,1.9473,1
